timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-03-03T20:07:49,codecarbon,2c8dab46-67ef-47f9-96f7-0f7636f68cb8,12.631962299346924,4.71538289626404e-05,3.732898170941997e-06,17.5,0.0,3.5908985137939453,6.140448451042176e-05,0,1.259922080868705e-05,7.400370531910881e-05,India,IND,tamil nadu,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.12,2.3.4,8,AMD Ryzen 5 3550H with Radeon Vega Mobile Gfx,,,76.9941,11.0142,9.575729370117188,machine,N,1.0
2024-03-03T20:09:18,codecarbon,0afdaa3a-0c9a-4724-b804-332fd042fa35,11.882380723953249,4.43542612305474e-05,3.732775633180588e-06,17.5,0.0,3.5908985137939453,5.775924109750324e-05,0,1.1850793759958832e-05,6.961003485746207e-05,India,IND,tamil nadu,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.12,2.3.4,8,AMD Ryzen 5 3550H with Radeon Vega Mobile Gfx,,,76.9941,11.0142,9.575729370117188,machine,N,1.0
2024-03-03T20:14:39,codecarbon,7835aa20-9326-4593-b5ab-d1dd684fc3d8,12.949227333068848,4.833821550650991e-05,3.73290345927182e-06,17.5,0.0,3.5908985137939453,6.294677174753613e-05,0,1.29157220242746e-05,7.586249377181074e-05,India,IND,tamil nadu,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.12,2.3.4,8,AMD Ryzen 5 3550H with Radeon Vega Mobile Gfx,,,76.9941,11.0142,9.575729370117188,machine,N,1.0
2024-03-03T20:15:15,codecarbon,c786b2f4-aa62-4ec1-887c-23edf124112a,12.217746019363403,4.560758273805154e-05,3.7328966133172153e-06,17.5,0.0,3.5908985137939453,5.939092503653633e-05,0,1.218608551625948e-05,7.15770105527958e-05,India,IND,tamil nadu,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.12,2.3.4,8,AMD Ryzen 5 3550H with Radeon Vega Mobile Gfx,,,76.9941,11.0142,9.575729370117188,machine,N,1.0
2024-03-03T20:21:25,codecarbon,a785bff5-81af-47fa-8a0c-20c84be1f404,12.298307180404665,4.5908239454563947e-05,3.7328909402841394e-06,17.5,0.0,3.5908985137939453,5.9782474570804174e-05,0,1.2266389732587868e-05,7.204886430339204e-05,India,IND,tamil nadu,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.12,2.3.4,8,AMD Ryzen 5 3550H with Radeon Vega Mobile Gfx,,,76.9941,11.0142,9.575729370117188,machine,N,1.0
2024-03-03T20:29:56,codecarbon,06cd7f92-ef6f-4f62-8ce8-4c44d8d45fc0,15.588886976242064,5.818621873510256e-05,3.7325447816627393e-06,17.5,0.0,3.5908985137939453,7.577385173903573e-05,0,1.5544199830378602e-05,9.131805156941432e-05,India,IND,tamil nadu,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.12,2.3.4,8,AMD Ryzen 5 3550H with Radeon Vega Mobile Gfx,,,76.9941,11.0142,9.575729370117188,machine,N,1.0
2024-03-03T20:33:48,codecarbon,3dfccddd-59b6-4c32-b3fc-0d0190982768,13.052472352981567,1.8177911455402497e-07,1.392679560148628e-08,17.5,0.0,3.5908985137939453,6.344847761922414e-05,0,1.3018663927698526e-05,7.646714154692266e-05,Canada,CAN,quebec,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.12,2.3.4,8,AMD Ryzen 5 3550H with Radeon Vega Mobile Gfx,,,-71.2,46.8,9.575729370117188,machine,N,1.0
2024-03-03T20:40:19,codecarbon,832eccbe-3d32-4700-ab5a-581a016ea117,13.32179307937622,4.972894524933055e-05,3.7329017912999336e-06,17.5,0.0,3.5908985137939453,6.475776947206921e-05,0,1.3287349896228305e-05,7.804511936829752e-05,India,IND,tamil nadu,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.12,2.3.4,8,AMD Ryzen 5 3550H with Radeon Vega Mobile Gfx,,,76.9941,11.0142,9.575729370117188,machine,N,1.0
